I10,Mean #0,Max #0,Time #0,Mean #1,Max #1,Time #1,Mean #2,Max #2,Time #2,Mean #3,Max #3,Time #3,Mean #4,Max #4,Time #4,Mean #5,Max #5,Time #5,Mean #6,Max #6,Time #6,Mean #7,Max #7,Time #7,Mean #8,Max #8,Time #8,Mean #9,Max #9,Time #9,Mean #10,Max #10,Time #10,Mean #11,Max #11,Time #11,Mean #12,Max #12,Time #12,Mean #13,Max #13,Time #13,Mean #14,Max #14,Time #14,Mean #15,Max #15,Time #15,Mean #16,Max #16,Time #16,Mean #17,Max #17,Time #17,Mean #18,Max #18,Time #18,Mean #19,Max #19,Time #19,Mean #20,Max #20,Time #20,Mean #21,Max #21,Time #21,Mean #22,Max #22,Time #22,Mean #23,Max #23,Time #23,Mean #24,Max #24,Time #24,Mean #25,Max #25,Time #25,Mean #26,Max #26,Time #26,Mean #27,Max #27,Time #27,Mean #28,Max #28,Time #28,Mean #29,Max #29,Time #29,Mean #30,Max #30,Time #30,Mean #31,Max #31,Time #31,Mean #32,Max #32,Time #32,Mean #33,Max #33,Time #33,Mean #34,Max #34,Time #34,Mean #35,Max #35,Time #35,Mean #36,Max #36,Time #36,Mean #37,Max #37,Time #37,Mean #38,Max #38,Time #38,Mean #39,Max #39,Time #39,Mean #40,Max #40,Time #40,Mean #41,Max #41,Time #41,Mean #42,Max #42,Time #42,Mean #43,Max #43,Time #43,Mean #44,Max #44,Time #44,Mean #45,Max #45,Time #45,Mean #46,Max #46,Time #46,Mean #47,Max #47,Time #47,Mean #48,Max #48,Time #48,Mean #49,Max #49,Time #49,Mean #50,Max #50,Time #50,Mean #51,Max #51,Time #51,Mean #52,Max #52,Time #52,Mean #53,Max #53,Time #53,Mean #54,Max #54,Time #54,Mean #55,Max #55,Time #55,Mean #56,Max #56,Time #56,Mean #57,Max #57,Time #57,Mean #58,Max #58,Time #58,Mean #59,Max #59,Time #59,Mean #60,Max #60,Time #60,Mean #61,Max #61,Time #61,Mean #62,Max #62,Time #62,Mean #63,Max #63,Time #63,Mean #64,Max #64,Time #64,Mean #65,Max #65,Time #65,Mean #66,Max #66,Time #66,Mean #67,Max #67,Time #67,Mean #68,Max #68,Time #68,Mean #69,Max #69,Time #69,Mean #70,Max #70,Time #70,Mean #71,Max #71,Time #71,Mean #72,Max #72,Time #72,Mean #73,Max #73,Time #73,Mean #74,Max #74,Time #74,Mean #75,Max #75,Time #75,Mean #76,Max #76,Time #76,Mean #77,Max #77,Time #77,Mean #78,Max #78,Time #78,Mean #79,Max #79,Time #79,Mean #80,Max #80,Time #80,Mean #81,Max #81,Time #81,Mean #82,Max #82,Time #82,Mean #83,Max #83,Time #83,Mean #84,Max #84,Time #84,Mean #85,Max #85,Time #85,Mean #86,Max #86,Time #86,Mean #87,Max #87,Time #87,Mean #88,Max #88,Time #88,Mean #89,Max #89,Time #89,Mean #90,Max #90,Time #90,Mean #91,Max #91,Time #91,Mean #92,Max #92,Time #92,Mean #93,Max #93,Time #93,Mean #94,Max #94,Time #94,Mean #95,Max #95,Time #95,Mean #96,Max #96,Time #96,Mean #97,Max #97,Time #97,Mean #98,Max #98,Time #98,Mean #99,Max #99,Time #99
Genetic Algorithm,235.3,237,20.029379153251647,206.1,207,20.04638183116913,220.7,223,20.031053471565247,216.0,218,20.03675334453583,236.6,240,20.032944512367248,226.4,229,20.03795418739319,240.8,242,20.034575033187867,232.9,235,20.032163071632386,232.5,234,20.0386342048645,213.9,216,20.02645297050476,251.1,253,20.029074287414552,220.0,221,20.0358784198761,232.4,234,20.033672523498534,204.1,208,20.024395060539245,232.8,235,20.03095531463623,221.9,223,20.043710041046143,244.7,246,20.03528757095337,224.2,226,20.032321310043336,237.0,238,20.03616147041321,237.2,241,20.048410820961,223.8,226,20.03707137107849,240.0,242,20.044059729576112,228.6,230,20.036416006088256,223.6,225,20.03569769859314,223.1,225,20.02886242866516,236.3,238,20.042930030822752,239.1,243,20.053730130195618,229.8,234,20.04622814655304,226.6,228,20.039629435539247,214.1,216,20.03408353328705,224.2,226,20.028660345077515,234.5,237,20.038588190078734,225.8,227,20.03332402706146,225.6,230,20.03789746761322,232.9,234,20.03077628612518,237.7,240,20.038315224647523,232.1,234,20.026197957992554,237.3,239,20.030019402503967,236.7,238,20.04205913543701,253.8,256,20.030269861221313,236.0,240,20.033872485160828,242.1,243,20.025501370429993,227.5,231,20.037817215919496,244.8,247,20.032304191589354,237.9,242,20.034749960899354,235.2,238,20.025717067718507,226.9,230,20.03843297958374,220.1,221,20.037238192558288,241.3,244,20.03914523124695,223.3,225,20.044776463508605,224.1,227,20.0278781414032,238.7,240,20.044630932807923,227.7,229,20.035360646247863,229.7,232,20.03337745666504,246.8,249,20.021826362609865,229.9,231,20.045159006118773,233.9,236,20.02808747291565,242.7,246,20.04544668197632,225.9,230,20.029563903808594,227.9,229,20.02949423789978,227.9,229,20.033664202690126,223.9,225,20.035041165351867,236.4,238,20.047335314750672,233.2,235,20.04794387817383,223.3,225,20.029017043113708,229.0,231,20.028636360168456,244.3,246,20.044874215126036,218.6,220,20.030788898468018,221.2,223,20.024294805526733,243.4,245,20.02750506401062,231.9,234,20.029667448997497,212.9,216,20.030179715156557,246.1,248,20.035913944244385,227.9,229,20.042184901237487,235.9,238,20.043748211860656,229.2,232,20.036139845848083,224.5,225,20.042541575431823,221.3,223,20.037728667259216,211.5,215,20.035044074058533,239.9,243,20.045615363121033,218.9,221,20.030162453651428,241.6,244,20.029642701148987,241.0,244,20.03760447502136,222.0,223,20.020711994171144,209.2,211,20.030015087127687,231.0,232,20.044654989242552,218.8,222,20.045756530761718,237.1,238,20.033206009864806,236.9,239,20.03947706222534,235.9,238,20.032538414001465,225.8,229,20.04079134464264,231.5,232,20.032067728042602,234.3,236,20.01493172645569,236.5,238,20.031749272346495,211.6,213,20.034832668304443,230.6,234,20.0284410238266,249.4,253,20.033835458755494,242.9,245,20.034693932533266,237.8,239,20.031478428840636,218.5,220,20.042377758026124
Memetic Algorithm,233.1,236,20.606910133361815,204.3,205,20.590765619277953,218.2,220,20.67577991485596,212.4,214,20.433142685890196,234.0,236,20.4896098613739,222.8,225,20.587638092041015,240.4,241,20.618578672409058,231.0,234,20.491808080673216,228.1,230,20.634659123420715,211.5,215,20.51754856109619,249.3,251,20.654789423942567,216.8,219,20.82257947921753,230.1,232,20.610277247428893,200.2,202,20.820857977867128,230.2,232,20.89149398803711,218.6,221,20.476679491996766,242.2,244,20.44270441532135,221.6,223,20.607745671272276,234.2,235,20.817394304275513,233.9,236,20.682351326942445,221.5,223,20.527272486686705,239.1,241,20.727281904220582,227.9,229,20.535958576202393,221.9,223,20.550135827064516,222.3,224,20.71099112033844,234.3,236,20.52042899131775,236.0,238,20.47587025165558,226.6,228,20.70908577442169,225.3,228,20.651424217224122,211.8,213,20.651279425621034,222.5,224,20.53508687019348,232.3,234,20.45837938785553,224.1,225,20.773687267303465,221.2,223,20.530017709732057,231.1,233,20.699223470687866,234.1,236,20.710103034973145,230.0,232,20.627947521209716,235.5,237,20.61451060771942,236.7,238,20.728951740264893,251.4,254,20.594587111473082,234.4,235,20.467610168457032,240.8,242,20.698476910591125,226.0,227,20.868576288223267,244.1,246,20.626790523529053,233.7,235,20.567961931228638,233.0,235,20.628745317459106,224.3,227,20.60604248046875,218.3,219,20.340649223327638,239.5,241,20.9337242603302,222.4,225,20.790593338012695,219.1,222,20.566327476501463,232.5,235,20.67830333709717,225.3,227,20.891234707832336,227.4,229,20.681910967826845,244.8,246,20.84935655593872,226.7,229,20.598115944862364,232.1,235,20.40323414802551,242.1,244,20.42054431438446,225.1,227,20.682905197143555,226.3,228,20.644731950759887,224.0,226,20.689774322509766,223.5,224,20.821746897697448,235.3,238,20.479447197914123,232.2,233,20.96626749038696,222.3,224,20.534739303588868,227.7,229,20.65972990989685,242.3,243,20.677430510520935,216.2,218,20.624032425880433,217.0,220,20.622261691093446,242.6,245,20.378649997711182,230.1,232,20.607521748542787,210.5,212,20.735738778114317,244.3,246,20.434346795082092,226.7,227,20.63703691959381,234.3,236,20.441706490516662,225.5,227,20.63817491531372,223.5,224,20.486978244781493,220.1,221,20.452304196357726,207.2,211,20.77806227207184,237.0,239,20.582751059532164,217.1,219,20.440965843200683,239.2,240,20.703020906448366,238.9,241,20.445421195030214,220.7,222,20.554589104652404,207.5,209,20.464908480644226,229.6,231,20.62075364589691,215.4,217,20.710760378837584,235.8,237,20.579714369773864,234.6,237,20.670920252799988,232.7,234,20.378940105438232,223.0,224,20.47618169784546,228.9,230,20.654090213775635,231.1,233,20.441829133033753,232.9,235,20.451684188842773,207.4,211,20.528537559509278,228.7,230,20.466821551322937,245.2,248,20.41171669960022,239.1,242,20.8714159488678,234.7,236,20.762907600402833,217.6,219,20.349987411499022
