I5,Mean #0,Max #0,Time #0,Mean #1,Max #1,Time #1,Mean #2,Max #2,Time #2,Mean #3,Max #3,Time #3,Mean #4,Max #4,Time #4,Mean #5,Max #5,Time #5,Mean #6,Max #6,Time #6,Mean #7,Max #7,Time #7,Mean #8,Max #8,Time #8,Mean #9,Max #9,Time #9,Mean #10,Max #10,Time #10,Mean #11,Max #11,Time #11,Mean #12,Max #12,Time #12,Mean #13,Max #13,Time #13,Mean #14,Max #14,Time #14,Mean #15,Max #15,Time #15,Mean #16,Max #16,Time #16,Mean #17,Max #17,Time #17,Mean #18,Max #18,Time #18,Mean #19,Max #19,Time #19,Mean #20,Max #20,Time #20,Mean #21,Max #21,Time #21,Mean #22,Max #22,Time #22,Mean #23,Max #23,Time #23,Mean #24,Max #24,Time #24,Mean #25,Max #25,Time #25,Mean #26,Max #26,Time #26,Mean #27,Max #27,Time #27,Mean #28,Max #28,Time #28,Mean #29,Max #29,Time #29,Mean #30,Max #30,Time #30,Mean #31,Max #31,Time #31,Mean #32,Max #32,Time #32,Mean #33,Max #33,Time #33,Mean #34,Max #34,Time #34,Mean #35,Max #35,Time #35,Mean #36,Max #36,Time #36,Mean #37,Max #37,Time #37,Mean #38,Max #38,Time #38,Mean #39,Max #39,Time #39,Mean #40,Max #40,Time #40,Mean #41,Max #41,Time #41,Mean #42,Max #42,Time #42,Mean #43,Max #43,Time #43,Mean #44,Max #44,Time #44,Mean #45,Max #45,Time #45,Mean #46,Max #46,Time #46,Mean #47,Max #47,Time #47,Mean #48,Max #48,Time #48,Mean #49,Max #49,Time #49,Mean #50,Max #50,Time #50,Mean #51,Max #51,Time #51,Mean #52,Max #52,Time #52,Mean #53,Max #53,Time #53,Mean #54,Max #54,Time #54,Mean #55,Max #55,Time #55,Mean #56,Max #56,Time #56,Mean #57,Max #57,Time #57,Mean #58,Max #58,Time #58,Mean #59,Max #59,Time #59,Mean #60,Max #60,Time #60,Mean #61,Max #61,Time #61,Mean #62,Max #62,Time #62,Mean #63,Max #63,Time #63,Mean #64,Max #64,Time #64,Mean #65,Max #65,Time #65,Mean #66,Max #66,Time #66,Mean #67,Max #67,Time #67,Mean #68,Max #68,Time #68,Mean #69,Max #69,Time #69,Mean #70,Max #70,Time #70,Mean #71,Max #71,Time #71,Mean #72,Max #72,Time #72,Mean #73,Max #73,Time #73,Mean #74,Max #74,Time #74,Mean #75,Max #75,Time #75,Mean #76,Max #76,Time #76,Mean #77,Max #77,Time #77,Mean #78,Max #78,Time #78,Mean #79,Max #79,Time #79,Mean #80,Max #80,Time #80,Mean #81,Max #81,Time #81,Mean #82,Max #82,Time #82,Mean #83,Max #83,Time #83,Mean #84,Max #84,Time #84,Mean #85,Max #85,Time #85,Mean #86,Max #86,Time #86,Mean #87,Max #87,Time #87,Mean #88,Max #88,Time #88,Mean #89,Max #89,Time #89,Mean #90,Max #90,Time #90,Mean #91,Max #91,Time #91,Mean #92,Max #92,Time #92,Mean #93,Max #93,Time #93,Mean #94,Max #94,Time #94,Mean #95,Max #95,Time #95,Mean #96,Max #96,Time #96,Mean #97,Max #97,Time #97,Mean #98,Max #98,Time #98,Mean #99,Max #99,Time #99
Genetic Algorithm,47.4,50,20.034960794448853,44.4,47,20.030776596069337,48.0,50,20.03014132976532,45.1,48,20.030905389785765,43.7,48,20.033012485504152,36.4,41,20.02547037601471,47.5,50,20.02857894897461,43.6,47,20.03606207370758,43.3,50,20.029909253120422,47.1,50,20.048306250572203,45.1,47,20.023450469970705,52.5,54,20.032107043266297,40.3,43,20.024486541748047,39.9,42,20.03013379573822,47.4,50,20.025969076156617,45.0,48,20.038510656356813,53.6,56,20.047798466682433,44.5,46,20.04227933883667,48.8,52,20.03562695980072,55.4,59,20.042016005516054,44.2,47,20.02178213596344,43.4,47,20.082144808769225,43.9,47,20.04038360118866,48.9,52,20.039599800109862,48.1,50,20.043810057640076,49.4,53,20.031313848495483,48.8,51,20.027459454536437,42.9,46,20.0412770986557,44.9,48,20.039023685455323,47.1,51,20.02195761203766,45.6,47,20.02773780822754,45.4,48,20.032427024841308,48.2,51,20.031934404373168,52.0,56,20.04049332141876,50.6,54,20.041271090507507,44.5,46,20.035788536071777,47.0,50,20.027010607719422,47.5,49,20.022810912132265,50.8,52,20.022713470458985,48.3,50,20.037426948547363,48.5,52,20.035451936721802,49.0,51,20.039249753952028,40.8,42,20.034068632125855,49.4,52,20.029461407661437,43.4,45,20.033466577529907,41.9,45,20.03957369327545,47.5,52,20.029578518867492,47.6,51,20.022628092765807,46.7,49,20.034621238708496,46.7,51,20.03332438468933,41.9,46,20.040519428253173,43.2,48,20.029820036888122,49.7,52,20.029183006286623,44.2,47,20.028360724449158,49.9,53,20.02719736099243,47.0,50,20.046034383773804,45.1,48,20.03535294532776,46.4,49,20.044089198112488,47.0,49,20.03558325767517,42.1,44,20.02229778766632,49.8,53,20.02294087409973,47.3,51,20.022344446182252,40.0,43,20.022020602226256,46.4,51,20.033565759658813,49.8,53,20.038728022575377,44.2,49,20.016086888313293,48.0,51,20.04397668838501,52.0,54,20.038986086845398,48.8,52,20.025822138786317,43.9,47,20.026861667633057,42.4,46,20.032419157028198,48.4,51,20.032232141494752,50.8,56,20.03124635219574,46.6,48,20.031399393081664,42.4,43,20.028397917747498,44.6,48,20.029212856292723,50.2,53,20.04186007976532,51.8,56,20.0364422082901,47.8,51,20.028360271453856,43.8,46,20.039280939102174,45.7,48,20.02061347961426,45.4,48,20.034572076797485,51.9,54,20.03113660812378,44.8,48,20.03014223575592,53.7,58,20.037207818031312,42.2,44,20.03992998600006,41.7,44,20.018449115753175,49.4,52,20.04256467819214,45.7,49,20.034684562683104,41.4,44,20.033141589164735,45.4,48,20.040678930282592,43.8,47,20.05077154636383,52.7,55,20.03773910999298,51.9,55,20.03430540561676,52.2,55,20.03631660938263,44.0,47,20.043863153457643,46.9,50,20.041712093353272,47.6,49,20.01799018383026,41.7,46,20.0456866979599,43.8,47,20.03540518283844
Memetic Algorithm,39.3,43,20.421983575820924,38.0,39,20.78678104877472,40.3,42,21.002936291694642,38.8,40,20.706057834625245,36.6,39,20.468749928474427,26.6,29,20.662949323654175,42.4,45,20.735110092163087,35.6,37,20.70895400047302,31.0,33,20.881552004814147,39.8,41,20.461403155326842,40.4,43,20.532686519622803,46.5,48,20.51826493740082,31.4,33,20.83522038459778,27.9,30,20.498291110992433,43.0,44,20.471403336524965,37.4,40,20.451558113098145,46.5,48,20.495340418815612,35.9,38,20.530573153495787,41.4,43,20.82540566921234,48.2,51,20.586644959449767,38.4,40,20.59878969192505,34.0,37,20.807820320129395,38.2,41,20.914475870132446,41.3,43,20.61470220088959,42.0,43,20.655032134056093,42.0,44,20.77402639389038,39.0,41,20.686616349220277,33.9,36,20.76330397129059,36.4,38,20.62352192401886,40.6,42,20.474143409729002,39.0,43,20.743502831459047,41.2,43,20.633573007583617,39.4,41,20.348674011230468,45.6,47,20.52414200305939,41.0,42,20.782797503471375,39.0,41,20.58576021194458,41.9,44,21.23436427116394,41.1,44,20.586824154853822,43.4,45,20.722769117355348,39.0,41,20.890312218666075,42.0,43,20.729359221458434,40.0,42,20.671462893486023,33.6,35,20.60615990161896,39.1,42,20.506009769439697,37.5,39,20.555061244964598,35.5,38,20.643056535720824,40.6,43,20.620219945907593,38.5,41,20.666796064376832,34.3,35,20.634075593948364,38.2,40,20.905594444274904,34.1,36,20.763577270507813,31.5,34,20.56044979095459,45.9,47,20.461602663993837,38.1,40,20.78538236618042,43.6,45,20.610087275505066,40.6,44,20.873579001426698,37.0,40,20.45182535648346,42.1,45,20.535837125778198,39.3,41,20.638799691200255,33.2,34,20.53782527446747,43.3,45,20.757952046394347,38.8,41,20.68352575302124,33.8,35,20.64521918296814,38.1,40,20.76541397571564,43.3,45,20.59081115722656,36.0,39,20.63996829986572,39.8,42,20.835272908210754,39.7,42,20.5367249250412,41.4,43,20.671721029281617,39.8,41,20.582978868484496,34.2,36,20.688105487823485,41.6,44,20.556312346458434,41.4,44,20.65788197517395,38.7,41,20.728631472587587,33.1,35,20.712078166007995,36.4,38,20.482055282592775,43.7,46,20.752571129798888,44.8,46,21.02709803581238,40.6,44,20.775453519821166,36.1,38,20.52984857559204,38.7,40,20.838097238540648,36.8,40,20.4616956949234,46.3,48,20.925006008148195,34.9,36,20.441944479942322,46.7,49,20.57356975078583,33.4,34,20.559835982322692,34.3,36,20.585101819038393,41.3,42,20.67580690383911,36.9,41,20.84046847820282,34.0,36,20.604317593574525,35.3,37,20.46195068359375,36.6,38,21.25114462375641,46.8,49,20.90059976577759,43.3,46,20.710756397247316,46.9,48,20.590085864067078,33.7,37,20.771866822242735,38.6,40,20.580086708068848,39.1,42,20.67706718444824,35.4,36,20.477182507514954,34.2,35,20.464455604553223
