I8,Mean #0,Max #0,Time #0,Mean #1,Max #1,Time #1,Mean #2,Max #2,Time #2,Mean #3,Max #3,Time #3,Mean #4,Max #4,Time #4,Mean #5,Max #5,Time #5,Mean #6,Max #6,Time #6,Mean #7,Max #7,Time #7,Mean #8,Max #8,Time #8,Mean #9,Max #9,Time #9,Mean #10,Max #10,Time #10,Mean #11,Max #11,Time #11,Mean #12,Max #12,Time #12,Mean #13,Max #13,Time #13,Mean #14,Max #14,Time #14,Mean #15,Max #15,Time #15,Mean #16,Max #16,Time #16,Mean #17,Max #17,Time #17,Mean #18,Max #18,Time #18,Mean #19,Max #19,Time #19,Mean #20,Max #20,Time #20,Mean #21,Max #21,Time #21,Mean #22,Max #22,Time #22,Mean #23,Max #23,Time #23,Mean #24,Max #24,Time #24,Mean #25,Max #25,Time #25,Mean #26,Max #26,Time #26,Mean #27,Max #27,Time #27,Mean #28,Max #28,Time #28,Mean #29,Max #29,Time #29,Mean #30,Max #30,Time #30,Mean #31,Max #31,Time #31,Mean #32,Max #32,Time #32,Mean #33,Max #33,Time #33,Mean #34,Max #34,Time #34,Mean #35,Max #35,Time #35,Mean #36,Max #36,Time #36,Mean #37,Max #37,Time #37,Mean #38,Max #38,Time #38,Mean #39,Max #39,Time #39,Mean #40,Max #40,Time #40,Mean #41,Max #41,Time #41,Mean #42,Max #42,Time #42,Mean #43,Max #43,Time #43,Mean #44,Max #44,Time #44,Mean #45,Max #45,Time #45,Mean #46,Max #46,Time #46,Mean #47,Max #47,Time #47,Mean #48,Max #48,Time #48,Mean #49,Max #49,Time #49,Mean #50,Max #50,Time #50,Mean #51,Max #51,Time #51,Mean #52,Max #52,Time #52,Mean #53,Max #53,Time #53,Mean #54,Max #54,Time #54,Mean #55,Max #55,Time #55,Mean #56,Max #56,Time #56,Mean #57,Max #57,Time #57,Mean #58,Max #58,Time #58,Mean #59,Max #59,Time #59,Mean #60,Max #60,Time #60,Mean #61,Max #61,Time #61,Mean #62,Max #62,Time #62,Mean #63,Max #63,Time #63,Mean #64,Max #64,Time #64,Mean #65,Max #65,Time #65,Mean #66,Max #66,Time #66,Mean #67,Max #67,Time #67,Mean #68,Max #68,Time #68,Mean #69,Max #69,Time #69,Mean #70,Max #70,Time #70,Mean #71,Max #71,Time #71,Mean #72,Max #72,Time #72,Mean #73,Max #73,Time #73,Mean #74,Max #74,Time #74,Mean #75,Max #75,Time #75,Mean #76,Max #76,Time #76,Mean #77,Max #77,Time #77,Mean #78,Max #78,Time #78,Mean #79,Max #79,Time #79,Mean #80,Max #80,Time #80,Mean #81,Max #81,Time #81,Mean #82,Max #82,Time #82,Mean #83,Max #83,Time #83,Mean #84,Max #84,Time #84,Mean #85,Max #85,Time #85,Mean #86,Max #86,Time #86,Mean #87,Max #87,Time #87,Mean #88,Max #88,Time #88,Mean #89,Max #89,Time #89,Mean #90,Max #90,Time #90,Mean #91,Max #91,Time #91,Mean #92,Max #92,Time #92,Mean #93,Max #93,Time #93,Mean #94,Max #94,Time #94,Mean #95,Max #95,Time #95,Mean #96,Max #96,Time #96,Mean #97,Max #97,Time #97,Mean #98,Max #98,Time #98,Mean #99,Max #99,Time #99
Genetic Algorithm,140.5,146,8.322434449195862,192.1,200,9.109361290931702,152.9,157,7.8855578899383545,171.2,175,8.907609033584595,165.2,169,9.102261757850647,150.4,153,8.576717042922974,146.1,152,8.153643226623535,167.5,171,8.661352634429932,171.3,178,8.359387016296386,144.5,149,8.693591809272766,156.0,159,8.014297533035279,159.2,164,9.62190396785736,164.3,166,9.221524119377136,165.2,171,8.872172284126282,150.2,157,8.582320833206177,163.5,166,9.066245651245117,176.8,181,9.632779407501221,145.3,151,8.712545680999757,151.2,157,9.135284686088562,150.7,154,8.703867745399474,138.6,144,8.495003986358643,158.9,162,8.030427718162537,163.1,166,8.430647015571594,156.4,163,7.914305210113525,157.7,159,9.385762023925782,172.1,177,7.699400901794434,134.1,140,8.34545590877533,167.3,171,9.36621913909912,154.2,157,8.284056043624878,163.3,167,8.438459634780884,165.6,171,8.190571713447572,161.8,165,8.01651165485382,143.8,149,8.098711848258972,154.1,159,9.578529405593873,154.9,159,7.7537642240524285,145.2,149,9.367834830284119,142.6,148,8.924019765853881,151.5,157,8.016898584365844,152.4,157,7.453335976600647,151.9,157,7.871693205833434,171.7,178,8.373180317878724,155.3,160,9.649227190017701,143.4,149,8.549874186515808,149.7,153,8.5232590675354,145.5,152,8.91476399898529,143.4,148,7.806189250946044,153.3,158,7.854081130027771,134.6,140,7.662771511077882,168.4,173,8.48556923866272,148.9,152,8.224819564819336,145.1,149,7.075609731674195,175.6,181,8.807017016410828,171.1,176,8.309346628189086,143.5,147,8.985326147079467,152.3,158,8.691166996955872,151.6,158,8.70573823451996,171.1,175,8.690831828117371,155.3,161,8.48633713722229,159.2,163,8.477750658988953,161.1,169,7.879847502708435,140.7,145,7.718663120269776,160.8,164,7.93029408454895,159.4,163,8.475572967529297,140.9,146,8.391164541244507,150.0,155,8.160738348960876,154.5,161,7.656791257858276,160.1,163,9.199369764328003,174.1,179,8.60504720211029,149.9,156,8.631795048713684,145.1,150,8.316666889190675,157.8,163,8.515850448608399,156.4,166,8.488916611671447,157.3,163,8.506054043769836,153.1,159,8.244154667854309,152.2,159,8.24841330051422,165.0,168,8.664537072181702,145.3,153,8.414323806762695,150.2,155,8.53505539894104,145.4,152,8.333882021903992,155.1,159,8.501133751869201,147.7,152,7.620891404151917,150.9,156,8.598780751228333,159.7,165,8.376094961166382,139.3,146,8.335683965682984,160.6,166,8.003235507011414,157.5,162,8.123350405693055,127.7,132,8.511464071273803,159.2,164,7.703907418251037,150.3,158,8.514111471176147,142.6,145,8.556941914558411,157.2,161,9.071639919281006,139.0,142,8.246948790550231,139.8,147,8.206474089622498,140.5,145,7.289905858039856,161.4,164,8.106156349182129,159.3,164,8.214810776710511,142.2,146,7.858156371116638,146.0,152,8.390105485916138,150.8,156,8.835331773757934,146.4,153,8.227220344543458
Memetic Algorithm,144.4,148,380.33247606754304,192.5,198,432.0431075811386,155.5,162,351.65223989486697,173.5,181,408.4959323883057,167.0,171,454.9707546710968,153.5,156,382.6040613412857,150.5,155,367.25640442371366,169.4,172,404.1016046524048,171.7,176,390.5875905275345,148.8,154,415.0283174037933,156.2,160,379.9789914369583,161.2,165,450.37287654876707,164.1,168,458.5971195459366,166.2,171,428.34326882362365,152.4,156,390.41323697566986,165.9,175,456.39704785346987,179.9,184,483.4066726446152,146.8,152,381.1109844446182,155.3,159,451.3038347005844,154.0,156,428.02500586509706,141.0,145,356.6530991077423,166.3,171,355.107567858696,165.7,171,384.6645374774933,159.3,163,339.12244617938995,160.6,165,449.048344540596,171.2,178,329.3623512983322,135.8,140,378.4089382648468,169.8,174,454.3916239023209,156.4,159,353.59427297115326,165.2,171,370.661958360672,169.7,175,379.4616096258163,162.6,167,350.7258259773254,145.9,149,343.71054553985596,158.3,163,459.55281670093535,156.8,161,315.55262064933777,148.0,153,446.71526205539703,144.2,149,427.92022416591647,152.8,156,363.9263215303421,156.0,162,347.53843758106234,153.4,157,377.2314639568329,178.8,188,415.2890045881271,157.8,164,496.4114793539047,148.7,155,396.8025934934616,152.2,156,383.5436131715775,149.0,153,423.2871513128281,145.3,148,338.2060123682022,153.9,157,344.0845006942749,137.6,143,343.60180287361146,172.8,176,404.3816219329834,151.2,159,375.04813251495364,147.2,155,329.7052481651306,180.1,184,421.6958217859268,173.7,177,389.22537753582003,146.9,152,424.0765331983566,152.0,157,395.72757532596586,155.4,161,421.74637818336487,175.1,178,382.712685751915,160.6,167,423.4430482387543,160.1,165,379.5768737792969,161.4,164,371.2023539543152,142.3,145,320.0213571548462,163.0,166,315.6230587244034,162.1,165,378.3260397911072,145.3,152,401.6942237377167,151.3,155,333.73760290145873,154.4,158,286.6359045743942,161.5,167,435.2287307500839,180.0,184,426.63776726722716,151.2,154,357.63053200244906,146.5,149,328.02842473983765,160.4,165,384.1187633752823,157.8,165,376.26995787620547,158.7,167,379.57280526161196,154.6,158,329.5177782535553,153.9,157,351.1659086942673,165.0,169,396.7240730047226,149.6,157,364.2123276472092,154.0,161,375.77410554885864,148.8,154,363.5705043554306,154.0,160,381.4217523574829,151.4,157,299.08226845264437,150.5,155,390.58573656082154,160.4,165,389.32105684280396,146.7,152,372.93249435424804,164.6,168,336.7234577655792,158.9,165,318.6911172389984,130.2,134,355.5501430988312,159.1,163,298.48973631858826,154.4,160,413.383426451683,146.6,153,369.1455596923828,158.1,165,431.7387233734131,139.6,144,335.94593765735624,143.1,147,351.97545232772825,141.7,148,243.12934536933898,164.4,169,354.9876752853394,160.2,165,379.0429123163223,142.0,147,333.3788698196411,150.3,156,386.17902688980104,153.8,159,411.3568527698517,145.6,151,330.48608062267306
