I7,Mean #0,Max #0,Time #0,Mean #1,Max #1,Time #1,Mean #2,Max #2,Time #2,Mean #3,Max #3,Time #3,Mean #4,Max #4,Time #4,Mean #5,Max #5,Time #5,Mean #6,Max #6,Time #6,Mean #7,Max #7,Time #7,Mean #8,Max #8,Time #8,Mean #9,Max #9,Time #9,Mean #10,Max #10,Time #10,Mean #11,Max #11,Time #11,Mean #12,Max #12,Time #12,Mean #13,Max #13,Time #13,Mean #14,Max #14,Time #14,Mean #15,Max #15,Time #15,Mean #16,Max #16,Time #16,Mean #17,Max #17,Time #17,Mean #18,Max #18,Time #18,Mean #19,Max #19,Time #19,Mean #20,Max #20,Time #20,Mean #21,Max #21,Time #21,Mean #22,Max #22,Time #22,Mean #23,Max #23,Time #23,Mean #24,Max #24,Time #24,Mean #25,Max #25,Time #25,Mean #26,Max #26,Time #26,Mean #27,Max #27,Time #27,Mean #28,Max #28,Time #28,Mean #29,Max #29,Time #29,Mean #30,Max #30,Time #30,Mean #31,Max #31,Time #31,Mean #32,Max #32,Time #32,Mean #33,Max #33,Time #33,Mean #34,Max #34,Time #34,Mean #35,Max #35,Time #35,Mean #36,Max #36,Time #36,Mean #37,Max #37,Time #37,Mean #38,Max #38,Time #38,Mean #39,Max #39,Time #39,Mean #40,Max #40,Time #40,Mean #41,Max #41,Time #41,Mean #42,Max #42,Time #42,Mean #43,Max #43,Time #43,Mean #44,Max #44,Time #44,Mean #45,Max #45,Time #45,Mean #46,Max #46,Time #46,Mean #47,Max #47,Time #47,Mean #48,Max #48,Time #48,Mean #49,Max #49,Time #49,Mean #50,Max #50,Time #50,Mean #51,Max #51,Time #51,Mean #52,Max #52,Time #52,Mean #53,Max #53,Time #53,Mean #54,Max #54,Time #54,Mean #55,Max #55,Time #55,Mean #56,Max #56,Time #56,Mean #57,Max #57,Time #57,Mean #58,Max #58,Time #58,Mean #59,Max #59,Time #59,Mean #60,Max #60,Time #60,Mean #61,Max #61,Time #61,Mean #62,Max #62,Time #62,Mean #63,Max #63,Time #63,Mean #64,Max #64,Time #64,Mean #65,Max #65,Time #65,Mean #66,Max #66,Time #66,Mean #67,Max #67,Time #67,Mean #68,Max #68,Time #68,Mean #69,Max #69,Time #69,Mean #70,Max #70,Time #70,Mean #71,Max #71,Time #71,Mean #72,Max #72,Time #72,Mean #73,Max #73,Time #73,Mean #74,Max #74,Time #74,Mean #75,Max #75,Time #75,Mean #76,Max #76,Time #76,Mean #77,Max #77,Time #77,Mean #78,Max #78,Time #78,Mean #79,Max #79,Time #79,Mean #80,Max #80,Time #80,Mean #81,Max #81,Time #81,Mean #82,Max #82,Time #82,Mean #83,Max #83,Time #83,Mean #84,Max #84,Time #84,Mean #85,Max #85,Time #85,Mean #86,Max #86,Time #86,Mean #87,Max #87,Time #87,Mean #88,Max #88,Time #88,Mean #89,Max #89,Time #89,Mean #90,Max #90,Time #90,Mean #91,Max #91,Time #91,Mean #92,Max #92,Time #92,Mean #93,Max #93,Time #93,Mean #94,Max #94,Time #94,Mean #95,Max #95,Time #95,Mean #96,Max #96,Time #96,Mean #97,Max #97,Time #97,Mean #98,Max #98,Time #98,Mean #99,Max #99,Time #99
Genetic Algorithm,53.7,58,20.016856813430785,48.1,49,20.015250539779665,60.8,64,20.019656372070312,51.7,53,20.012496042251588,48.3,50,20.012871432304383,41.9,44,20.01601185798645,53.5,57,20.01796898841858,46.6,48,20.013454055786134,54.3,57,20.018269634246828,43.6,46,20.015378069877624,54.3,58,20.01242365837097,61.8,63,20.010180950164795,57.8,59,20.010129356384276,46.7,49,20.016401362419128,61.3,64,20.01596279144287,48.0,49,20.0182035446167,67.6,69,20.014608478546144,61.0,64,20.021834802627563,50.1,52,20.018955516815186,53.0,56,20.01620171070099,44.9,49,20.049744129180908,49.3,52,20.014490675926208,51.9,54,20.012052798271178,55.2,57,20.0217244386673,52.4,54,20.018309545516967,52.9,55,20.017692399024963,60.0,63,20.015359449386597,51.4,55,20.07294979095459,46.5,48,20.013719081878662,49.5,52,20.019065833091737,59.7,62,20.017148780822755,51.4,54,20.094853949546813,50.2,52,20.017155790328978,60.4,62,20.01138827800751,51.9,54,20.016730785369873,53.6,56,20.013056230545043,59.8,63,20.02137143611908,56.0,59,20.015244841575623,53.3,55,20.017730045318604,53.0,55,20.013645458221436,58.1,60,20.012224388122558,47.1,50,20.013662910461427,46.9,50,20.016352701187134,54.8,57,20.016246151924133,46.4,48,20.02255539894104,51.7,54,20.013512802124023,42.8,44,20.017579865455627,56.5,58,20.01669020652771,63.6,65,20.012602710723876,51.8,54,20.018116855621336,50.3,52,20.02113311290741,49.2,52,20.01416668891907,49.9,52,20.01278932094574,51.1,55,20.01469519138336,57.4,59,20.012090516090392,57.7,60,20.019248914718627,46.0,47,20.011551475524904,56.0,58,20.015503334999085,56.5,59,20.01135380268097,51.6,54,20.019095253944396,49.9,53,20.012331533432008,56.3,58,20.014119577407836,55.0,57,20.017371797561644,53.4,56,20.014308786392213,59.3,60,20.096021747589113,48.0,51,20.01508755683899,64.6,66,20.014456939697265,51.8,53,20.013993000984193,48.6,51,20.01468698978424,58.9,61,20.016923952102662,50.8,54,20.018832802772522,49.5,52,20.013262104988097,54.0,56,20.130858612060546,57.6,61,20.01074936389923,50.3,52,20.013827991485595,52.8,55,20.02271900177002,57.3,60,20.01359803676605,46.2,50,20.009742665290833,55.2,59,20.01540586948395,51.7,53,20.01727294921875,45.7,49,20.015577912330627,50.7,53,20.01366581916809,58.6,61,20.016743469238282,44.9,49,20.01223831176758,53.5,56,20.01319420337677,62.9,66,20.01586127281189,53.7,56,20.15355591773987,59.1,61,20.01061828136444,63.7,66,20.073885488510133,50.8,52,20.01261305809021,61.2,63,20.012203192710878,62.3,64,20.01250398159027,49.5,52,20.019853377342223,52.6,57,20.01640090942383,48.0,51,20.017705178260805,58.8,61,20.01631679534912,57.9,61,20.012668943405153,52.7,56,20.247242498397828,54.1,56,20.015548276901246,58.0,60,20.016407752037047
Memetic Algorithm,50.8,54,20.255739521980285,45.5,48,20.291787600517274,56.5,61,20.225483298301697,49.5,52,20.272304558753966,45.1,48,20.226940393447876,40.7,44,20.235768389701843,52.1,55,20.31420533657074,43.9,46,20.269725942611693,51.5,54,20.160125970840454,41.9,44,20.226914525032043,51.1,53,20.230065131187438,59.3,61,20.28049519062042,53.6,56,20.187959671020508,44.1,48,20.237721657752992,59.2,63,20.283482336997984,45.0,48,20.183198428153993,63.9,66,20.262227869033815,57.2,60,20.205924010276796,48.3,50,20.22117347717285,50.1,52,20.2916442155838,42.1,48,20.219514560699462,46.7,49,20.290471744537353,49.2,51,20.22386441230774,53.0,56,20.17041411399841,51.8,54,20.30359058380127,50.6,53,20.30000469684601,58.2,60,20.252308750152586,47.7,51,20.260665702819825,44.7,48,20.295532488822936,48.7,52,20.343926787376404,56.2,58,20.276492047309876,49.3,51,20.30684721469879,48.2,51,20.24795162677765,58.9,61,20.29996726512909,50.1,52,20.250401377677917,50.5,54,20.24217391014099,58.5,60,20.40380914211273,53.6,55,20.356768488883972,48.9,51,20.25736985206604,50.2,53,20.275136137008666,56.1,58,20.267095351219176,43.2,47,20.2540700674057,44.8,48,20.261867260932924,52.1,54,20.231742715835573,42.7,44,20.273483276367188,49.8,51,20.305311965942384,41.0,42,20.26976795196533,53.5,55,20.348860359191896,61.5,63,20.142820477485657,47.9,51,20.313262844085692,47.5,49,20.28126196861267,47.2,49,20.213830089569093,48.9,51,20.289402198791503,47.1,48,20.33765490055084,53.8,55,20.201694583892824,53.5,57,20.226503825187685,44.1,46,20.206020021438597,52.8,56,20.275148940086364,53.7,56,20.277718448638915,49.3,51,20.208768486976624,47.4,50,20.27568914890289,55.2,57,20.259225296974183,53.0,55,20.391785907745362,51.0,53,20.17857587337494,56.1,59,20.265199494361877,44.6,46,20.30549829006195,61.6,64,20.240147089958192,48.6,50,20.275704550743104,45.5,47,20.25865077972412,55.8,58,20.21369950771332,49.0,52,20.282287788391113,47.7,50,20.216724014282228,50.7,53,20.227624368667602,52.1,55,20.27605981826782,48.9,52,20.181886863708495,50.4,53,20.20348229408264,54.3,56,20.363342261314394,44.8,47,20.237712836265565,53.6,55,20.265425586700438,48.5,50,20.350015497207643,41.7,44,20.24094967842102,48.1,51,20.26187460422516,55.2,58,20.27541573047638,42.2,44,20.22344148159027,51.0,52,20.308909821510316,60.5,62,20.225759100914,51.8,54,20.216462182998658,55.7,60,20.238244485855102,60.2,62,20.366602611541747,48.9,50,20.384267926216125,59.1,61,20.267108774185182,60.2,63,20.171055841445924,45.9,49,20.223197054862975,51.4,54,20.108137607574463,43.7,46,20.32817723751068,54.8,57,20.195077109336854,54.1,57,20.257860279083253,49.1,51,20.321011328697203,50.9,53,20.215103435516358,55.3,56,20.282077765464784
