I6,Mean #0,Max #0,Time #0,Mean #1,Max #1,Time #1,Mean #2,Max #2,Time #2,Mean #3,Max #3,Time #3,Mean #4,Max #4,Time #4,Mean #5,Max #5,Time #5,Mean #6,Max #6,Time #6,Mean #7,Max #7,Time #7,Mean #8,Max #8,Time #8,Mean #9,Max #9,Time #9,Mean #10,Max #10,Time #10,Mean #11,Max #11,Time #11,Mean #12,Max #12,Time #12,Mean #13,Max #13,Time #13,Mean #14,Max #14,Time #14,Mean #15,Max #15,Time #15,Mean #16,Max #16,Time #16,Mean #17,Max #17,Time #17,Mean #18,Max #18,Time #18,Mean #19,Max #19,Time #19,Mean #20,Max #20,Time #20,Mean #21,Max #21,Time #21,Mean #22,Max #22,Time #22,Mean #23,Max #23,Time #23,Mean #24,Max #24,Time #24,Mean #25,Max #25,Time #25,Mean #26,Max #26,Time #26,Mean #27,Max #27,Time #27,Mean #28,Max #28,Time #28,Mean #29,Max #29,Time #29,Mean #30,Max #30,Time #30,Mean #31,Max #31,Time #31,Mean #32,Max #32,Time #32,Mean #33,Max #33,Time #33,Mean #34,Max #34,Time #34,Mean #35,Max #35,Time #35,Mean #36,Max #36,Time #36,Mean #37,Max #37,Time #37,Mean #38,Max #38,Time #38,Mean #39,Max #39,Time #39,Mean #40,Max #40,Time #40,Mean #41,Max #41,Time #41,Mean #42,Max #42,Time #42,Mean #43,Max #43,Time #43,Mean #44,Max #44,Time #44,Mean #45,Max #45,Time #45,Mean #46,Max #46,Time #46,Mean #47,Max #47,Time #47,Mean #48,Max #48,Time #48,Mean #49,Max #49,Time #49,Mean #50,Max #50,Time #50,Mean #51,Max #51,Time #51,Mean #52,Max #52,Time #52,Mean #53,Max #53,Time #53,Mean #54,Max #54,Time #54,Mean #55,Max #55,Time #55,Mean #56,Max #56,Time #56,Mean #57,Max #57,Time #57,Mean #58,Max #58,Time #58,Mean #59,Max #59,Time #59,Mean #60,Max #60,Time #60,Mean #61,Max #61,Time #61,Mean #62,Max #62,Time #62,Mean #63,Max #63,Time #63,Mean #64,Max #64,Time #64,Mean #65,Max #65,Time #65,Mean #66,Max #66,Time #66,Mean #67,Max #67,Time #67,Mean #68,Max #68,Time #68,Mean #69,Max #69,Time #69,Mean #70,Max #70,Time #70,Mean #71,Max #71,Time #71,Mean #72,Max #72,Time #72,Mean #73,Max #73,Time #73,Mean #74,Max #74,Time #74,Mean #75,Max #75,Time #75,Mean #76,Max #76,Time #76,Mean #77,Max #77,Time #77,Mean #78,Max #78,Time #78,Mean #79,Max #79,Time #79,Mean #80,Max #80,Time #80,Mean #81,Max #81,Time #81,Mean #82,Max #82,Time #82,Mean #83,Max #83,Time #83,Mean #84,Max #84,Time #84,Mean #85,Max #85,Time #85,Mean #86,Max #86,Time #86,Mean #87,Max #87,Time #87,Mean #88,Max #88,Time #88,Mean #89,Max #89,Time #89,Mean #90,Max #90,Time #90,Mean #91,Max #91,Time #91,Mean #92,Max #92,Time #92,Mean #93,Max #93,Time #93,Mean #94,Max #94,Time #94,Mean #95,Max #95,Time #95,Mean #96,Max #96,Time #96,Mean #97,Max #97,Time #97,Mean #98,Max #98,Time #98,Mean #99,Max #99,Time #99
Optimal solutions,24.0,24,4.4021360874176025,24.0,24,8.624871969223022,30.0,30,5.879260063171387,26.0,26,5.634282827377319,23.0,23,0.27060508728027344,27.0,27,7.885004997253418,30.0,30,2.956037998199463,24.0,24,21.355217218399048,25.0,25,1.2953059673309326,26.0,26,6.506747245788574,30.0,30,16.96388292312622,24.0,24,8.44911813735962,23.0,23,10.389573812484741,26.0,26,0.6526751518249512,26.0,26,0.43163490295410156,26.0,26,6.396923780441284,24.0,24,2.5063891410827637,29.0,29,12.95816969871521,27.0,27,4.1036059856414795,26.0,26,2.1364409923553467,29.0,29,4.12848424911499,28.0,28,1.2296929359436035,27.0,27,3.13919997215271,25.0,25,30.33281683921814,26.0,26,50.21302509307861,20.0,20,0.5811891555786133,26.0,26,22.534367084503174,23.0,23,2.200108051300049,25.0,25,2.7352001667022705,28.0,28,1.2441232204437256,27.0,27,3.1978330612182617,26.0,26,11.933341026306152,27.0,27,2.4604721069335938,31.0,31,12.505688190460205,23.0,23,8.47635793685913,21.0,21,7.597927808761597,27.0,27,40.689826011657715,28.0,28,2.585397958755493,26.0,26,66.29400110244751,33.0,33,1.898681879043579,22.0,22,2.036752223968506,24.0,24,2.423036813735962,22.0,22,1.8123490810394287,24.0,24,5.541301012039185,22.0,22,1.2740929126739502,23.0,23,13.702700138092041,28.0,28,2.9446752071380615,26.0,26,7.050076007843018,24.0,24,1.4061789512634277,25.0,25,8.656321048736572,26.0,26,5.284931898117065,24.0,24,2.03498911857605,27.0,27,3.9428012371063232,27.0,27,2.727173089981079,28.0,28,3.238619089126587,26.0,26,2.833704948425293,28.0,28,69.27788019180298,26.0,26,2.7648589611053467,25.0,25,3.662721872329712,22.0,22,8.625179290771484,25.0,25,3.6600918769836426,26.0,26,0.3189868927001953,30.0,30,9.386486053466797,28.0,28,7.24997878074646,30.0,30,0.34134602546691895,25.0,25,3.5742850303649902,28.0,28,21.507628202438354,26.0,26,9.910329103469849,29.0,29,96.6985137462616,25.0,25,133.82022500038147,28.0,28,2.4535350799560547,26.0,26,0.6173670291900635,24.0,24,27.247530937194824,25.0,25,1.6647388935089111,28.0,28,57.36703300476074,25.0,25,8.635689973831177,21.0,21,1.2927939891815186,30.0,30,3.2969930171966553,27.0,27,1.552088975906372,19.0,19,3.413616895675659,28.0,28,7.717473030090332,24.0,24,4.168229103088379,22.0,22,10.724061965942383,24.0,24,1.3286752700805664,30.0,30,79.43843579292297,27.0,27,3.083705186843872,28.0,28,3.582828998565674,25.0,25,25.255431175231934,20.0,20,1.9161791801452637,26.0,26,2.7276830673217773,22.0,22,4.403861999511719,27.0,27,5.817888975143433,21.0,21,7.735614061355591,27.0,27,2.1734719276428223,24.0,24,3.5414819717407227,29.0,29,7.824405908584595,21.0,21,6.608630895614624,27.0,27,1.4369988441467285,25.0,25,20.767526865005493,32.0,32,2.2272260189056396
Genetic Algorithm,24.0,24,0.7244979858398437,23.9,24,0.8645429849624634,29.9,30,0.8802670240402222,26.0,26,0.87792809009552,23.0,23,0.6574549913406372,27.0,27,0.7869495868682861,30.0,30,1.0005751848220825,24.0,24,0.9000401973724366,24.4,25,0.7635967016220093,26.0,26,0.8917531967163086,30.0,30,0.9167654991149903,24.0,24,0.8256240129470825,22.1,23,0.8182788133621216,25.0,25,0.5590906858444213,26.0,26,0.7870769262313843,26.0,26,0.8621213912963868,24.0,24,0.82082200050354,29.0,29,0.8255981206893921,27.0,27,0.796678614616394,26.0,26,0.8223964929580688,28.7,29,0.9005205869674683,28.0,28,0.8937647104263305,27.0,27,0.8400040149688721,25.0,25,0.8883222103118896,25.0,25,0.896146273612976,20.0,20,0.6691900014877319,25.9,26,0.8287413120269775,23.0,23,0.7650792837142945,24.8,25,0.7752660989761353,27.6,28,0.7920392990112305,27.0,27,0.7836341857910156,26.0,26,0.7743453264236451,27.0,27,0.785910701751709,30.4,31,0.8433264970779419,23.0,23,0.8129481792449951,21.0,21,0.7830041885375977,26.3,27,0.8412400007247924,28.0,28,0.853420901298523,26.0,26,0.8621026039123535,33.0,33,0.8666681766510009,22.0,22,0.7738886833190918,23.6,24,0.7594734907150269,22.0,22,0.7728442192077637,23.1,24,0.8308637142181396,22.0,22,0.6722169876098633,23.0,23,0.8303408861160279,27.9,28,0.8286206960678101,26.0,26,0.8837386131286621,24.0,24,0.6709156990051269,25.0,25,0.8998921155929566,25.0,25,0.9005590915679932,24.0,24,0.8411241769790649,27.0,27,0.7760705947875977,26.8,27,0.776075792312622,28.0,28,0.8519816875457764,26.0,26,0.738072395324707,28.0,28,0.894407081604004,26.0,26,0.7956839084625245,24.2,25,0.7927931308746338,22.0,22,0.7429811954498291,24.8,25,0.8161290168762207,26.0,26,0.6760116815567017,29.4,30,0.8149419069290161,28.0,28,0.7774994850158692,29.9,30,0.5121247053146363,25.0,25,0.8363378286361695,28.0,28,0.8285029888153076,25.3,26,0.8461266040802002,29.0,29,0.9400509357452392,24.9,25,0.932425594329834,26.9,28,0.7063474178314209,25.9,26,0.8555859088897705,23.9,24,0.8266857862472534,24.6,25,0.7371001243591309,27.1,28,0.859825587272644,25.0,25,0.7408828735351562,20.0,20,0.7570868968963623,29.4,30,0.7975457906723022,26.7,27,0.7031473875045776,19.0,19,0.7755476951599121,28.0,28,0.5048815250396729,24.0,24,0.7921664953231812,22.0,22,0.7425915956497192,24.0,24,0.725901436805725,29.4,30,0.8667514324188232,26.6,27,0.8441932678222657,28.0,28,0.7510388135910034,25.0,25,0.7794635057449341,20.0,20,0.659603214263916,26.0,26,0.7922451019287109,22.0,22,0.6850589990615845,27.0,27,0.8909435272216797,21.0,21,0.8449770927429199,26.3,27,0.7814774990081788,23.2,24,0.7522589206695557,29.0,29,0.7733370065689087,20.8,21,0.6812845706939697,27.0,27,0.7720269918441772,24.6,25,0.8655741214752197,32.0,32,0.8168556690216064
Memetic Algorithm,24.0,24,1.0163640975952148,24.0,24,1.3853777170181274,29.6,30,1.5855674266815185,26.0,26,1.5027947187423707,23.0,23,0.7871413946151733,27.0,27,1.1319563150405885,30.0,30,1.9704477310180664,24.0,24,1.6239095211029053,24.0,24,1.0867841005325318,26.0,26,1.5941454648971558,29.8,30,1.6588667154312133,24.0,24,1.233562207221985,22.4,23,1.2922677993774414,25.0,25,0.5652302026748657,26.0,26,1.1952514886856078,26.0,26,1.4789169311523438,24.0,24,1.2580219030380249,29.0,29,1.2640228986740112,27.0,27,1.1911215782165527,26.0,26,1.2212111234664917,28.8,29,1.699753212928772,28.0,28,1.6612161874771119,27.0,27,1.417097806930542,25.0,25,1.5607167959213257,25.3,26,1.6120904207229614,20.0,20,0.8163347959518432,26.0,26,1.4336984872817993,23.0,23,1.1627310037612915,24.9,25,1.2120110750198365,27.9,28,1.2648685216903686,26.9,27,1.1616255044937134,26.0,26,1.1637779235839845,27.0,27,1.2131550073623658,30.4,31,1.5041089057922363,23.0,23,1.3079007625579835,21.0,21,1.1830899953842162,26.3,27,1.4135704278945922,28.0,28,1.505433487892151,26.0,26,1.5526851177215577,33.0,33,1.4883312225341796,22.0,22,1.1403174877166748,23.9,24,1.2053945064544678,22.0,22,1.1354244709014893,23.2,24,1.4209803819656373,22.0,22,0.8078473806381226,23.0,23,1.3881339073181151,27.7,28,1.3263422966003418,26.0,26,1.44292311668396,24.0,24,0.9115032196044922,25.0,25,1.6307838916778565,25.1,26,1.7576300144195556,24.0,24,1.4480648279190063,27.0,27,1.1184339761734008,27.0,27,1.2592534065246581,28.0,28,1.531195330619812,26.0,26,1.0612207174301147,28.0,28,1.6520560741424561,26.0,26,1.2619715213775635,24.4,25,1.311976671218872,22.0,22,1.0584476232528686,25.0,25,1.3922537088394165,26.0,26,0.9158092260360717,29.7,30,1.3780174016952516,28.0,28,1.146855092048645,30.0,30,0.5317761182785035,25.0,25,1.3586298942565918,27.9,28,1.4225102186203002,25.3,26,1.5310755968093872,29.0,29,1.8065668106079102,25.0,25,1.7781935930252075,27.3,28,1.1031316995620728,25.9,26,1.5638764142990111,24.0,24,1.384658193588257,24.5,25,1.0877908945083619,27.2,28,1.4487338066101074,25.0,25,1.10990252494812,20.2,21,1.1463613986968995,29.4,30,1.1758151292800902,26.8,27,0.9475288152694702,19.0,19,1.1957897901535035,28.0,28,0.517954683303833,24.0,24,1.3068524122238159,22.0,22,1.096292996406555,24.0,24,1.080628514289856,29.4,30,1.5814488887786866,27.0,27,1.5847289085388183,28.0,28,1.0765861034393311,25.0,25,1.1988734960556031,20.0,20,0.8007573127746582,26.0,26,1.334432101249695,22.0,22,0.898089599609375,27.0,27,1.6194665908813477,21.0,21,1.4179224967956543,26.8,27,1.2317475080490112,23.8,24,1.1310318946838378,29.0,29,1.2460294961929321,20.9,21,1.1165236949920654,27.0,27,1.1797999143600464,24.9,25,1.4816174030303955,31.8,32,1.398447299003601
